"322";"26541";"Reconstrucción de ligamento colateral de articulación metacarpofalángica, interfalángica";"357.57";"357.72"
"323";"26548";"Corrección y reconstrucción de dedo, placa palmar o articulación interfalángica";"150.56";"150.76"
"324";"26550";"Pulgarización de un dedo";"232.82";"232.97"
"325";"26560";"Corrección de Sindactilia (dedos en membrana), cada espacio interdigital con colgajos cutáneos";"267.26";"267.43"
"326";"26565";"Osteotomía metacarpiana, falange de dedo";"158.11";"158.48"
"327";"26568";"Osteoplastía, alargamiento, metacarpo o falange";"236.26";"236.48"
"328";"26580";"Corrrección de mano hendida";"232.82";"232.97"
"329";"26585";"Corrección de dígito bífido";"267.26";"267.43"
"330";"26587";"Reconstrucción de dígito supernumerario, tejido blando y hueso";"228.78";"229"
"331";"26590";"Corrección de Macrodactilia";"267.26";"267.43"
"332";"26591";"Corrección/liberación de músculos intrínsecos de la mano, cada músculo";"231.68";"231.81"
"333";"26596";"Excisión de surcos anulares constrictivos, con varias Z-plastías";"207.3";"208.29"
"334";"26597";"Liberación de contractura cicatrizal, flexor o extensor de mano y/o dedo";"152.45";"152.69"
"335";"26608";"Fijación esquelética percutánea de fractura metacarpiana";"149.3";"149.47"
"336";"26615";"Tratamiento abierto de fractura metacarpiana, falanges";"148.67";"148.83"
"337";"26650";"Fijación percutánea de fractura carpo-metacarpiana";"149.3";"149.47"
"338";"26676";"Fijación esquelética percutánea de luxación carpometacarpiana, interfalángica";"102.79";"102.98"
"339";"26685";"Tratamiento abierto de luxación carpometacarpiana,  metacarpofalángica";"148.67";"148.83"
"340";"26700";"Tratamiento cerrado de luxación carpometacarpiana, tarsometarsiana, metacarpofalángica, metatarsofalángica, interfalángica";"24.36";"24.39"
"341";"26727";"Fijación esquelética percutánea de fractura inestable de falange";"149.3";"149.47"
"342";"26746";"Tratamiento abierto de fractura articular, con compromiso de articulación metacarpofalángica o interfalángica";"154.34";"154.62"
"343";"26820";"Fusión en oposición de pulgar";"154.34";"154.62"
"344";"26841";"Artrodesis de articulación carpometacarpiana, metacarpofalángica, o interfalángica";"154.34";"154.62"
"345";"26910";"Amputación a nivel de mano";"150.56";"150.76"
"346";"26951";"Amputación a nivel de dedos de mano";"104.03";"104.26"
"347";"26992";"Incisión de hueso cortical de pelvis y/o articulación de la cadera";"256.63";"256.78"
"348";"27000";"Tenotomía del aductor";"147.67";"147.94"
"349";"27005";"Tenotomía del psoas";"194.21";"194.45"
"350";"27006";"Tenotomía de abductores y/o extensores de la cadera";"194.21";"194.45"
"351";"27025";"Fasciotomía de cadera o muslo";"127.84";"128.06"
"352";"27030";"Artrotomía de cadera, incluyendo exploración o extirpación de cuerpo suelto o de cuerpo extraño o drenaje o biopsia";"178.14";"178.42"
"353";"27035";"Denervación de articulación de la cadera";"275.25";"275.67"
"354";"27036";"Capsulectomía o capsulotomía de cadera";"280.71";"280.93"
"355";"27049";"Resección radical de tumor, tejido blando de pelvis y región de la cadera (p. ejm. Neoplasia Maligna)";"281.46";"281.75"
"356";"27060";"Excisión de bolsa sinovial isquiática, trocantérica o calcificación";"176.25";"176.49"
"357";"27065";"Excisión de quiste óseo o tumor benigno superficial con o sin injerto autólogo";"196.1";"196.38"
"358";"27070";"Excisión parcial de huesos de cadera o pelvis";"281.46";"281.75"
"359";"27075";"Resección radical de tumor o infección ala del ílion, una rama del isquión o del pubis, o sínfisis del pubis";"405.18";"405.46"
"360";"27080";"Coccigectomía primaria";"357.57";"357.72"
"361";"27086";"Extirpación de cuerpo extraño en pelvis o cadera";"127.84";"128.06"
"362";"27097";"Liberación o resección de tendones de la corva";"274.59";"274.74"
"363";"27120";"Acetabuloplastía";"0";"285.94"
"364";"27125";"Hemiartroplastía de cadera";"0";"285.94"
"365";"27130";"Artroplastía, reemplazo protésico acetabular y femoral proximal, con o sin injerto autólogo o aloinjerto";"0";"285.94"
"366";"27134";"Revisión de artroplastía total de cadera, con o sin injerto autólogo o aloinjerto";"0";"268.46"
"367";"27140";"Osteotomía y transferencia de trocánter mayor";"281.46";"281.75"
"368";"27146";"Osteotomía ilíaca, acetabular o hueso innominado coxal";"0";"281.79"
"369";"27158";"Osteotomía pélvica";"0";"285.94"
"370";"27161";"Osteotomía femoral";"281.46";"281.75"
"371";"27165";"Osteotomía intratrocantérica o subtrocantérica";"281.46";"281.75"
"372";"27170";"Injerto óseo, cabeza y cuello del fémur, área intertrocantérica o subtrocantérica";"236.26";"236.48"
"373";"27175";"Tratamiento del deslizamiento de la epífisis femoral por tracción";"127.25";"127.53"
"374";"27177";"Tratamiento abierto del deslizamiento de la epífisis femoral";"0";"343.7"
"375";"27185";"Paro epifisario mediante epifisiodesis o engrapado, trocánter mayor";"267.57";"267.76"
"376";"27193";"Tratamiento cerrado de luxación de cadera, rodilla, tobillo";"57.56";"57.59"
"377";"27200";"Tratamiento cerrado de fractura coccígea";"47.94";"47.98"
"378";"27202";"Tratamiento abierto de fractura coccígea";"233.93";"234.22"
"379";"27215";"Tratamiento abierto de fracturas de espinas ilíacas o de cresta ilíaca";"199.87";"200.25"
"380";"27216";"Fijación percutánea de fractura de pelvis";"192.33";"192.52"
"381";"27217";"Tratamiento abierto de de fractura pélvica y/o luxación, incluye fijación interna";"207.42";"207.97"
"382";"27226";"Tratamiento abierto de fractura acetabular";"0";"291.11"
"383";"27235";"Fijación percutánea de fractura femoral proximal";"349.64";"349.76"
"384";"27236";"Tratamiento abierto de fractura de extremo femoral proximal, excepto trocánter mayor";"278.02";"278.24"
"385";"27256";"Tratamiento de la luxación de cadera (congénita o patológica) por abducción, férula o tracción, sin manipulación";"187.23";"187.28"
"386";"27257";"Tratamiento de la luxación de cadera (congénita o patológica) por abducción, férula o tracción, con manipulación y que requiere anestesia";"196.1";"196.38"
"387";"27258";"Tratamiento abierto de luxación de cadera (congénita o patológica), por reemplazo de cabeza femoral (incluye tenotomía)";"0";"277.35"
"388";"27275";"Manipulación, articulación de la cadera, con anestesia general";"127.84";"128.06"
"389";"27280";"Artrodesis sacroilíaca";"196.1";"196.38"
"390";"27282";"Artrodesis de sínfisis del pubis";"199.87";"200.25"
"391";"27284";"Artrodesis de cadera";"405.59";"408.08"
"392";"27290";"Amputación interpelviabdominal (amputación de cuarto trasero)";"0";"393.33"
"393";"27295";"Desarticulación de la cadera";"230.49";"230.71"
"394";"27299";"Tracción cutánea";"230.49";"230.71"
"395";"27305";"Fasciotomía iliotibial";"275.31";"275.5"
"396";"27306";"Tenotomía percutánea de aductor o tendones de la corva, uno o varios tendones";"145.8";"146.02"
"397";"27310";"Artrotomía de rodilla con exploración, drenaje, extirpación de cuerpo extraño o biopsia sinovial";"178.14";"178.42"
"398";"27315";"Neurectomía, músculo de la corva";"194.84";"195.1"
"399";"27320";"Neurectomía, poplítea (músculos gemelos)";"194.84";"195.1"
"400";"27327";"Excisión de tumor de región del muslo o la rodilla subcutánea";"149.53";"149.86"
"401";"27329";"Resección radical de tumor (p. ejm. Neoplasia Maligna), tejido blando o región del muslo o la rodilla";"281.46";"281.75"
"402";"27340";"Excisión de bolsa sinovial prerrotuliana";"50.02";"51.57"
"403";"27350";"Rotulectomía o Hemirotulectomía";"197.36";"197.67"
"404";"27355";"Excisión o legrado de quiste óseo o tumor benigno de fémur";"196.1";"196.38"
"405";"27360";"Excisión parcial (craterización, saucerización, o diafisectomía) de hueso, fémur, tibia proximal y/o peroné";"281.46";"281.75"
"406";"27365";"Resección radical de tumor, hueso, fémur o rodilla";"281.46";"281.75"
"407";"27372";"Extirpación de cuerpo extraño, profundo, región del muslo o de la rodilla";"176.25";"176.49"
"408";"27380";"Sutura de tendón infrarrotuliano";"194.21";"194.45"
"409";"27385";"Sutura de ruptura del músculo cuádriceps o de unidad músculotendinosa de la corva";"147.67";"147.94"
"410";"27390";"Tenotomía abierta de tendones de la corva, rodilla hasta cadera, uno o más tendones";"194.21";"194.45"
"411";"27393";"Alargamiento de tendón de la corva";"299.45";"299.73"
"412";"27396";"Trasplante de tendón de la corva a la rótula";"299.45";"299.73"
"413";"27400";"Traslado de tendón o músculo de la corva al fémur";"279.17";"279.41"
"414";"27403";"Artrotomía de rodilla con reparación de menisco";"179.4";"179.71"
"415";"27405";"Corrección de cápsula y/o ligamentos de rodilla";"196.1";"196.38"
"416";"27418";"Plastía de tuberosidad anterior de la tibia";"192.33";"192.52"
"417";"27420";"Reconstrucción de luxación de rótula";"192.33";"192.52"
"418";"27425";"Liberación del retináculo lateral";"192.33";"192.52"
"419";"27427";"Reconstrucción extraarticular de ligamentos de rodilla";"192.33";"192.52"
"420";"27428";"Reconstrucción intraarticular de ligamentos de rodilla";"276.31";"276.49"
"421";"27430";"Cuadriceplastía";"194.21";"194.45"
"422";"27435";"Capsulotomía de rodilla, liberación de la cápsula posterior";"174.37";"174.56"
"423";"27437";"Artroplastía de rodilla";"203.65";"204.11"
"424";"27448";"Osteotomía de fémur";"199.87";"200.25"
"425";"27455";"Osteotomía tibia proximal, incluyendo excisión u osteotomía de peroné";"181.91";"182.29"
"426";"27465";"Osteoplastía de fémur, acortamiento";"180.03";"180.36"
"427";"27466";"Osteoplastía de fémur, alargamiento";"279.74";"279.99"
"428";"27468";"Osteoplastía de fémur combinado, alargamiento y acortamiento con transferencia de segmento femoral";"281.46";"281.75"
"429";"27475";"Paro epifisario de fémur distal, tibia y/o peroné proximal";"192.33";"192.52"
"430";"27486";"Revisión de artroplastía total de rodilla";"0";"268.46"
"431";"27497";"Fasciotomía descompresiva de muslo y/o rodilla, con debridamiento de músculo y/o nervio desvitalizados";"275.31";"275.5"
"432";"27500";"Tratamiento cerrado de fractura femoral, sin manipulación";"47.94";"47.98"
"433";"27507";"Tratamiento abierto de fractura de la diáfisis femoral con placa/tornillos, con o sin cerclaje";"278.02";"278.24"
"434";"27508";"Tratamiento cerrado de fractura femoral, extremo distal, cóndilo medial o lateral, sin manipulación";"57.56";"57.59"
"435";"27509";"Fijación esquelética percutánea de fractura femoral distal";"255.48";"255.61"
"436";"27514";"Tratamiento abierto de fractura femoral, extremo distal, cóndilo medial o lateral, con o sin fijación interna o externa";"260.06";"260.28"
"437";"27519";"Tratamiento abierto de separación epifisaria femoral distal";"174.37";"174.56"
"438";"27524";"Tratamiento abierto de fractura rotuliana o luxación de rodilla";"117.18";"117.18"
"439";"27550";"Tratamiento cerrado de luxación de rodilla, sin anestesia";"48.18";"48.22"
"440";"27552";"Tratamiento cerrado de luxación de rodilla, con anestesia";"174.37";"174.56"
"441";"27570";"Manipulación de articulación de la rodilla bajo anestesia general";"104.03";"104.26"
"442";"27580";"Artrodesis, rodilla, cualquier técnica";"181.91";"182.29"
"443";"27590";"Amputación a nivel de muslo";"148.57";"148.85"
"444";"27598";"Desarticulación a nivel de la rodilla";"230.49";"230.71"
"445";"27600";"Fasciotomía descompresiva de pierna";"275.31";"275.5"
"446";"27603";"Incisión y drenaje de absceso profundo, hematoma, bolsa sinovial infectada de pierna o tobillo";"172.53";"172.83"
"447";"27605";"Tenotomía percutánea de tendón de Aquiles";"192.12";"192.35"
"448";"27610";"Artrotomía de tobillo, incluyendo exploración, drenaje o extirpación de cuerpo extraño";"144.8";"144.99"
"449";"27615";"Resección radical de tumor (p. ejm. Neoplasia Maligna), tejido blando de pierna o región del tobillo";"199.87";"200.25"
"450";"27618";"Excisión de tumor de pierna o región del tobillo tejido subcutáneo";"195.86";"196.18"
"451";"27620";"Artrotomía de tobillo, diagnóstica o terapéutica";"195.18";"195.46"
"452";"27630";"Excisión de lesión de vaina tendinosa o cápsula (p. ejm. quiste o ganglio), pierna y/o tobillo";"176.25";"176.49"
"453";"27635";"Excisión o legrado de quiste óseo o tumor benigno tibia o peroné";"147.67";"147.94"
"454";"27640";"Excisión parcial ósea de tibia o peroné";"196.1";"196.38"
"455";"27645";"Resección radical de tumor, hueso tibia, peroné";"281.46";"281.75"
"456";"27650";"Corrección de ruptura del tendón de Aquiles";"173.11";"173.27"
"457";"27656";"Corrección de defecto fascial de la pierna";"144.55";"144.74"
"458";"27658";"Corrección de tendón flexor o extensor de pierna";"192.33";"192.52"
"459";"27680";"Tenólisis, tendón flexor o extensor, pierna y/o tobillo";"178.14";"178.42"
"460";"27685";"Alargamiento o acortamiento de tendón de pierna o tobillo";"196.1";"196.38"
"461";"27687";"Recesión de músculos gemelos (p. ejm. procedimiento de Strayer)";"192.33";"192.52"
"462";"27690";"Transferencia o trasplante de tendón (con cambio de dirección o de ruta del músculo) de pierna";"196.1";"196.38"
"463";"27695";"Corrección de ligamento lesionado de tobillo";"143.54";"143.7"
"464";"27700";"Artroplastía de tobillo";"233.93";"234.22"
"465";"27704";"Remoción de implante de tobillo";"173.11";"173.27"
"466";"27705";"Osteotomía de tibia y/o peroné";"181.91";"182.29"
"467";"27715";"Osteoplastía de tibia y peroné, alargamiento o acortamiento";"278.02";"278.24"
"468";"27727";"Corrección de pseudoartrosis congénita, tibia";"357.57";"357.72"
"469";"27730";"Paro epifisario de tibia distal y/o peroné distal";"192.33";"192.52"
"470";"27750";"Tratamiento cerrado de fractura tibial, sin manipulación";"47.7";"47.73"
"471";"27752";"Tratamiento cerrado de fractura tibial, con manipulación";"47.94";"47.98"
"472";"27756";"Fijación esquelética percutánea de fractura de diáfisis tibial (con o sin fractura del peroné)";"173.11";"173.27"
"473";"27758";"Tratamiento abierto de fractura de la diáfisis tibial, (con o sin fractura del peroné)";"196.1";"196.38"
"474";"27784";"Tratamiento abierto de fractura de peroné proximal o diáfisis del peroné";"178.14";"178.42"
"475";"27792";"Tratamiento abierto de fractura del peroné distal";"178.14";"178.42"
"476";"27814";"Tratamiento abierto de fractura bimaleolar o trimaleolar del tobillo";"175.24";"175.44"
"477";"27822";"Tratamiento abierto de fractura de tobillo";"323.59";"323.96"
"478";"27829";"Tratamiento abierto de rotura de la articulación tibioperonea distal (Sindesmosis)";"178.14";"178.42"
"479";"27832";"Tratamiento abierto de luxación de articulación tibioperonea proximal o tobillo";"178.14";"178.42"
"480";"27860";"Manipulación de tobillo bajo anestesia general";"125.39";"125.65"
"481";"27870";"Artrodesis, tobillo, cualquier método";"152.34";"152.72"
"482";"27871";"Artrodesis, articulación tibioperonea, proximal o distal";"196.1";"196.38"
"483";"27880";"Amputación a nivel de tibia y peroné";"148.57";"148.85"
"484";"27888";"Amputación a nivel de los maleolos de la tibia y peroné";"149.83";"150.14"
"485";"27889";"Desarticulación de tobillo";"148.57";"148.85"
"486";"27893";"Tratamiento quirúrgico de la fasceítis necrotizante";"299.45";"299.73"
"487";"28005";"Incisión de hueso cortical de pie";"150.56";"150.76"
"488";"28008";"Fasciotomía de pie y/o dedo del pie";"191.07";"191.23"
"489";"28010";"Tenotomía percutánea de dedo del pie";"104.03";"104.26"
"490";"28020";"Artrotomía de pie incluyendo exploración, drenaje, extirpación de cuerpo suelto o de cuerpo extraño o biopsia";"174.37";"174.56"
"491";"28030";"Neurectomía, musculatura intrínseca del pie";"153.08";"153.33"
"492";"28035";"Liberación de túnel del tarso (descompresión del nervio tibial posterior)";"192.33";"192.52"
"493";"28043";"Excisión de tumor de pie tejido subcutáneo";"104.03";"104.26"
"494";"28046";"Resección radical de tumor (p. ejm. Neoplasia Maligna), tejido blando del pie";"239.7";"239.98"
